"filename", "language", "Ini", "C++", "GLSL", "Shell Script", "Batch", "CMake", "YAML", "Objective-C++", "Markdown", "C", "comment", "blank", "total"
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\GLM\glm\ext\vector_uint3_sized.hpp", "C++", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 27, 10, 50
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\GLM\glm\ext\vector_uint4.hpp", "C++", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 19
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\GLM\glm\ext\vector_uint4_sized.hpp", "C++", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 27, 10, 50
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\GLM\glm\ext\vector_ulp.hpp", "C++", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 71, 14, 110
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\GLM\glm\ext\vector_ulp.inl", "C++", 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 75
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\GLM\glm\fwd.hpp", "C++", 0, 1013, 0, 0, 0, 0, 0, 0, 0, 0, 12, 209, 1234
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\GLM\glm\geometric.hpp", "C++", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 73, 14, 117
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\GLM\glm\glm.hpp", "C++", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 101, 7, 137
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\GLM\glm\gtc\bitfield.hpp", "C++", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 170, 40, 267
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\GLM\glm\gtc\bitfield.inl", "C++", 0, 486, 0, 0, 0, 0, 0, 0, 0, 0, 1, 140, 627
